ratio,[ 0.67205846]
Anonymous
[22.099999999999998],20.270627179600233
optimal,[ 30.162]
0,16.559391741603818
0.1,16.623923894429208
0.2,16.666229852577278
0.30000000000000004,16.695784556605986
0.4,16.61244746433578
0.5,16.694615580864294
0.6,16.613459948083865
0.7,16.728488280914654
0.7999999999999999,16.676764255812035
0.8999999999999999,16.63275879357203
0.9999999999999999,16.677731844870209
1.0999999999999999,16.650141729489405
1.2,16.668419303126328
1.3,16.705396826384494
1.4000000000000001,16.655154149975157
1.5000000000000002,16.642555452249074
1.6000000000000003,16.629388658860648
1.7000000000000004,16.621052586593997
1.8000000000000005,16.707241960449743
1.9000000000000006,16.636163940562184
2.0000000000000004,16.584946184489478
2.1000000000000005,16.68438093038548
2.2000000000000006,16.677392560394065
2.3000000000000007,16.652566603213298
2.400000000000001,16.751301582812317
2.500000000000001,16.681175239227795
2.600000000000001,16.622788570250453
2.700000000000001,16.627720017899101
2.800000000000001,16.620617232882669
2.9000000000000012,16.674800113910248
3.0000000000000013,16.60749073516013
3.1000000000000014,16.586434788981212
3.2000000000000015,16.69703903189399
3.3000000000000016,16.574871852928624
3.4000000000000017,16.551904648318381
3.5000000000000018,16.652446013580498
3.600000000000002,16.568075862431495
3.700000000000002,16.615466789291737
3.800000000000002,16.609575080253272
3.900000000000002,16.641679031789188
4.000000000000002,16.624548360336767
4.100000000000001,16.63259220018184
4.200000000000001,16.690348826230107
4.300000000000001,16.635149468491147
4.4,16.712510031685746
4.5,16.664834499951684
4.6,16.707878075469246
4.699999999999999,16.683535645342911
4.799999999999999,16.635027117214687
4.899999999999999,16.615616392575728
4.999999999999998,16.742881052295285
5.099999999999998,16.62805034906205
6.099999999999998,16.615826635982717
7.099999999999998,16.738998237118857
8.099999999999998,16.727181178106058
9.099999999999998,16.747279762097069
10.099999999999998,16.776794277669548
11.099999999999998,16.973184312318036
12.099999999999998,16.970099236413358
13.099999999999998,17.25342192734405
14.099999999999998,17.398017392518632
15.099999999999998,17.600442619751512
16.099999999999998,17.923256909214466
17.099999999999998,18.288916317025254
18.099999999999998,18.661836377954696
19.099999999999998,18.960958615245207
20.099999999999998,19.373301298212311
21.099999999999998,19.756330071473414
22.099999999999998,20.270627179600233
