ratio,[ 0.68388153]
Anonymous
[23.099999999999998],23.002980000003852
optimal,[ 33.63591376]
0,6.4975403815240673
0.1,6.5014898254514666
0.2,6.4951088580710126
0.30000000000000004,6.5088284613263054
0.4,6.5194637779675135
0.5,6.4804515671243648
0.6,6.5035283419599255
0.7,6.503874989949157
0.7999999999999999,6.5033640703080877
0.8999999999999999,6.5286028584162672
0.9999999999999999,6.5156888861676547
1.0999999999999999,6.4832969511902325
1.2,6.5012982140314959
1.3,6.4870832514708754
1.4000000000000001,6.5199737115920859
1.5000000000000002,6.5016458221282294
1.6000000000000003,6.4922980642326928
1.7000000000000004,6.5141580138337503
1.8000000000000005,6.4838925449701099
1.9000000000000006,6.4942504568821056
2.0000000000000004,6.5186473364479021
2.1000000000000005,6.4680626169966065
2.2000000000000006,6.5103286599504608
2.3000000000000007,6.5049150689997735
2.400000000000001,6.5093245892700544
2.500000000000001,6.502330009336962
2.600000000000001,6.4889262192462622
2.700000000000001,6.503980250829005
2.800000000000001,6.4838465532966341
2.9000000000000012,6.4682362758576399
3.0000000000000013,6.4908280038427151
3.1000000000000014,6.5086316230399168
3.2000000000000015,6.4983946583369292
3.3000000000000016,6.5151932108656014
3.4000000000000017,6.5286305828642028
3.5000000000000018,6.5014664786802099
3.600000000000002,6.5481395610435964
3.700000000000002,6.5728924340074881
3.800000000000002,6.5538407380531716
3.900000000000002,6.5593346748830355
4.000000000000002,6.5281788415613615
4.100000000000001,6.5934492750047369
4.200000000000001,6.5918012088087217
4.300000000000001,6.6247750701738681
4.4,6.6450406625288831
4.5,6.663365216077815
4.6,6.6692121197499841
4.699999999999999,6.7427630769382985
4.799999999999999,6.7505084544644651
4.899999999999999,6.7752325928734205
4.999999999999998,6.7724643931735091
5.099999999999998,6.8378508277450543
6.099999999999998,7.1669001668877215
7.099999999999998,7.682303615199479
8.099999999999998,8.3551562841684532
9.099999999999998,9.1576954912483757
10.099999999999998,10.100000000001378
11.099999999999998,11.100000000001778
12.099999999999998,12.100000000002112
13.099999999999998,13.096070000002394
14.099999999999998,14.095770000002634
15.099999999999998,15.100000000002849
16.099999999999998,16.09517000000303
17.099999999999998,17.08632000000319
18.099999999999998,18.09095000000334
19.099999999999998,19.088540000003466
20.099999999999998,20.06181000000358
21.099999999999998,21.05780000000368
22.099999999999998,22.02928000000377
23.099999999999998,23.002980000003852
