ratio,[ 0.66330201]
Anonymous
[33.099999999999994],33.11125391237988
optimal,[ 49.91882072]
0,7.9529922083551501
0.1,8.0000144809651168
0.2,7.8966861842223812
0.30000000000000004,7.9092859070593278
0.4,8.0726516073179546
0.5,8.1698845466903602
0.6,7.9120103053003472
0.7,7.9642264543335068
0.7999999999999999,8.0418213673940837
0.8999999999999999,7.8070711709889062
0.9999999999999999,8.0653420035465597
1.0999999999999999,7.9412897719995845
1.2,8.1252626384708631
1.3,8.0765990963628127
1.4000000000000001,7.7629676834550247
1.5000000000000002,7.9592890224414798
1.6000000000000003,8.0434994404128712
1.7000000000000004,7.9152756745940378
1.8000000000000005,8.1291211569196715
1.9000000000000006,8.1400146255542563
2.0000000000000004,7.9316701605899764
2.1000000000000005,7.8884666100487069
2.2000000000000006,8.1454165757336039
2.3000000000000007,8.2009510891372699
2.400000000000001,8.0849756214428528
2.500000000000001,7.9066950682415928
2.600000000000001,8.1078127862331595
2.700000000000001,8.3030226744367823
2.800000000000001,8.0287990449186939
2.9000000000000012,8.0551744948439818
3.0000000000000013,7.9760105538344277
3.1000000000000014,8.0079645822281851
3.2000000000000015,8.0075827032187963
3.3000000000000016,8.0571610547578434
3.4000000000000017,8.009754469486845
3.5000000000000018,7.9922448331402043
3.600000000000002,7.9876817720631985
3.700000000000002,8.0283062224369512
3.800000000000002,8.0503573667243842
3.900000000000002,8.0240871548629169
4.000000000000002,7.9698467792344916
4.100000000000001,8.1656881726106434
4.200000000000001,8.1935820278915781
4.300000000000001,8.1402155944028767
4.4,8.1835993892943897
4.5,8.2038004961006443
4.6,8.1520051662317687
4.699999999999999,8.1679412846542032
4.799999999999999,8.265599759375899
4.899999999999999,8.3821109692649625
4.999999999999998,8.3612111450307225
5.099999999999998,8.3596931362904581
6.099999999999998,8.7760955550171733
7.099999999999998,9.3518103927887015
8.099999999999998,9.9370023276030519
9.099999999999998,10.556581116355103
10.099999999999998,11.297408923206897
11.099999999999998,12.113399050029244
12.099999999999998,12.865472583805545
13.099999999999998,13.772086426757447
14.099999999999998,14.659774378578472
15.099999999999998,15.521908892046397
16.099999999999998,16.465285828232702
17.099999999999998,17.413293290403868
18.099999999999998,18.315903621648122
19.099999999999998,19.307475376644451
20.099999999999998,20.280598819147762
21.099999999999998,21.239090387481173
22.099999999999998,22.205808723648964
23.099999999999998,23.174947726167492
24.099999999999998,24.169404811267956
25.099999999999998,25.149758951532071
26.099999999999998,26.150072596789993
27.099999999999998,27.140181606631611
28.099999999999998,28.149233570818748
29.099999999999998,29.133453081280791
30.099999999999998,30.121571640623443
31.099999999999998,31.121036015786881
32.099999999999994,32.115917301454807
33.099999999999994,33.11125391237988
