ratio,[ 0.662]
Anonymous
[33.099999999999994],33.09999999999841
optimal,[ 50.]
0,3.0160758784297865
0.1,2.9964161921241006
0.2,2.9953763426559417
0.30000000000000004,3.0024618578155025
0.4,3.0010684710339901
0.5,3.0128293152294359
0.6,3.007772767340037
0.7,3.0005202573844025
0.7999999999999999,3.0266461272756451
0.8999999999999999,3.0268427898247801
0.9999999999999999,3.0073687497804444
1.0999999999999999,3.019646133138111
1.2,3.030157828261661
1.3,3.0236277621675893
1.4000000000000001,3.0209776732897122
1.5000000000000002,3.0368620324823312
1.6000000000000003,3.0590940033249039
1.7000000000000004,3.0453612340085883
1.8000000000000005,3.0443914258670799
1.9000000000000006,3.0709455486896355
2.0000000000000004,3.0792752934043408
2.1000000000000005,3.0983151292135389
2.2000000000000006,3.1229719355772048
2.3000000000000007,3.1417822546549354
2.400000000000001,3.1634636387289667
2.500000000000001,3.1904579885376463
2.600000000000001,3.2196392682933364
2.700000000000001,3.2649749991384396
2.800000000000001,3.3051297488330196
2.9000000000000012,3.3505113691530393
3.0000000000000013,3.4007838653994433
3.1000000000000014,3.4554135529242167
3.2000000000000015,3.5023729806307879
3.3000000000000016,3.5626173062375113
3.4000000000000017,3.6281486352982144
3.5000000000000018,3.696622828488823
3.600000000000002,3.7715345304753116
3.700000000000002,3.8467131273193984
3.800000000000002,3.9181968858581859
3.900000000000002,3.9990626293609335
4.000000000000002,4.0809591951299167
4.100000000000001,4.1685908009026802
4.200000000000001,4.2610381250901206
4.300000000000001,4.3479018417991169
4.4,4.4368664328755898
4.5,4.5287804105333178
4.6,4.6236931951255436
4.699999999999999,4.7181235900106433
4.799999999999999,4.8128285052133357
4.899999999999999,4.9110438915038994
4.999999999999998,5.0082909428365348
5.099999999999998,5.1070141195786709
6.099999999999998,6.1000859339101225
7.099999999999998,7.1000029849344912
8.099999999999998,8.10000000000028
9.099999999999998,9.10000000000089
10.099999999999998,10.100000000001378
11.099999999999998,11.100000000001778
12.099999999999998,12.100000000002112
13.099999999999998,13.100000000002396
14.099999999999998,14.100000000002638
15.099999999999998,15.100000000002849
16.099999999999998,16.100000000003032
17.099999999999998,17.100000000003195
18.099999999999998,18.10000000000334
19.099999999999998,19.10000000000347
20.099999999999998,20.10000000000359
21.099999999999998,21.100000000003693
22.099999999999998,22.10000000000379
23.099999999999998,23.100000000003877
24.099999999999998,24.10000000000396
25.099999999999998,25.100000000004034
26.099999999999998,26.1000000000041
27.099999999999998,27.100000000003213
28.099999999999998,28.10000000000227
29.099999999999998,29.10000000000139
30.099999999999998,30.10000000000057
31.099999999999998,31.09999999999981
32.099999999999994,32.099999999999085
33.099999999999994,33.09999999999841
