ratio,[ 0.6714781]
Anonymous
[2.0000000000000004],2.2528090246605208
optimal,[ 3.355]
0,2.0218043068410196
0.1,1.9990162744892095
0.2,2.0061341226583949
0.30000000000000004,1.9910019431411703
0.4,2.0002911011248665
0.5,1.9993362789083524
0.6,2.0020201228351588
0.7,2.0061643919751182
0.7999999999999999,2.0117327005830812
0.8999999999999999,1.9943506788630621
0.9999999999999999,1.9988749676449151
1.0999999999999999,2.0069962761109288
1.2,2.0124583218617813
1.3,2.0248242565904691
1.4000000000000001,2.0453857511162288
1.5000000000000002,2.0606368984327221
1.6000000000000003,2.0857487103134842
1.7000000000000004,2.1150317385601158
1.8000000000000005,2.1523662479918881
1.9000000000000006,2.1980827071713005
2.0000000000000004,2.2528090246605208
