ratio,[ 1.31485349]
Anonymous
[1],1.2556850797784327
optimal,[ 0.955]
1,1.2556850797784327
1.1,1.2365304849094281
1.2000000000000002,1.2410492978539092
1.3000000000000003,1.2419031846760844
1.4000000000000004,1.2259413718503405
1.5000000000000004,1.2197581932097743
1.6000000000000005,1.2100637952422659
1.7000000000000006,1.2222670280206174
1.8000000000000007,1.2018789310908797
1.9000000000000008,1.1940979954878548
2.000000000000001,1.204347399710634
2.100000000000001,1.1872030967751295
2.200000000000001,1.1849073385981386
2.300000000000001,1.1659125132091257
2.4000000000000012,1.1705521235402345
2.5000000000000013,1.160157333633171
2.6000000000000014,1.1438627579546243
2.7000000000000015,1.1417528441414977
2.8000000000000016,1.1541352548686326
2.9000000000000017,1.1500312720778401
3.0000000000000018,1.1294601104316775
3.100000000000002,1.1190987310969092
3.200000000000002,1.1207965118646372
3.300000000000002,1.1218258716571101
3.400000000000002,1.1174454963923137
3.500000000000002,1.1338695668397873
3.6000000000000023,1.1286012744898994
3.7000000000000024,1.1289371056424329
3.8000000000000025,1.1088941204304614
3.9000000000000026,1.1004620325669248
4.000000000000003,1.1037487972599838
4.100000000000002,1.0900788682599272
4.200000000000002,1.0927311591365383
4.300000000000002,1.0963215279288865
4.400000000000001,1.1057761438727902
4.500000000000001,1.0804426283220632
4.6000000000000005,1.1069850749962251
4.7,1.1018710631233819
4.8,1.1251529312888591
4.8999999999999995,1.1090307380681534
4.999999999999999,1.0789351889157119
