ratio,[ 0.66152708]
Anonymous
[3.900000000000002],3.9325609184246968
optimal,[ 5.9446711]
0,2.989097229491402
0.1,2.9881600467072507
0.2,2.9906108932904094
0.30000000000000004,2.9773047854419774
0.4,2.9964173633891709
0.5,2.9879027252807551
0.6,2.9841801079688741
0.7,2.9942297744717257
0.7999999999999999,2.9783612941043818
0.8999999999999999,3.0141572206085767
0.9999999999999999,3.0060536795130841
1.0999999999999999,2.9832054079007184
1.2,2.9935688892675616
1.3,3.0053047293318005
1.4000000000000001,3.021868125722059
1.5000000000000002,3.0054681372007237
1.6000000000000003,3.0347706220175956
1.7000000000000004,3.028308259027356
1.8000000000000005,3.0303092942887577
1.9000000000000006,3.0530984453375174
2.0000000000000004,3.069358982690475
2.1000000000000005,3.0781556772607566
2.2000000000000006,3.1041433102536202
2.3000000000000007,3.1343541984035106
2.400000000000001,3.1555623019845056
2.500000000000001,3.1779664035123618
2.600000000000001,3.2221772773770052
2.700000000000001,3.2499869744595595
2.800000000000001,3.2880854056804512
2.9000000000000012,3.3291906986396236
3.0000000000000013,3.378810045502032
3.1000000000000014,3.4262639624577163
3.2000000000000015,3.4878716070373326
3.3000000000000016,3.5423925747792122
3.4000000000000017,3.607167622683046
3.5000000000000018,3.6621448981848284
3.600000000000002,3.7247092221521583
3.700000000000002,3.7787961010844366
3.800000000000002,3.8596396604104486
3.900000000000002,3.9325609184246968
