ratio,[ 0.67918418]
Anonymous
[24.099999999999998],21.187829730431506
optimal,[ 31.196]
0,16.608344401481094
0.1,16.538211525200431
0.2,16.626239617320518
0.30000000000000004,16.56653663169886
0.4,16.714386960268332
0.5,16.560126032731262
0.6,16.741247415508543
0.7,16.656177061468426
0.7999999999999999,16.64878311677996
0.8999999999999999,16.648392638778866
0.9999999999999999,16.573575314216875
1.0999999999999999,16.586386605794601
1.2,16.611807349873136
1.3,16.693035914987323
1.4000000000000001,16.659360731872276
1.5000000000000002,16.578899770956053
1.6000000000000003,16.709875891233327
1.7000000000000004,16.636217237691987
1.8000000000000005,16.721612086295409
1.9000000000000006,16.584580673024963
2.0000000000000004,16.69939982943901
2.1000000000000005,16.700413643269698
2.2000000000000006,16.66793548223453
2.3000000000000007,16.691992787583356
2.400000000000001,16.63798146682117
2.500000000000001,16.707924020287521
2.600000000000001,16.616158594528393
2.700000000000001,16.693382492242677
2.800000000000001,16.663231203651357
2.9000000000000012,16.6937635778927
3.0000000000000013,16.676014170746225
3.1000000000000014,16.63134416178579
3.2000000000000015,16.679220721680398
3.3000000000000016,16.711831610888201
3.4000000000000017,16.543471027667845
3.5000000000000018,16.599595190394151
3.600000000000002,16.758171717650928
3.700000000000002,16.688581933010486
3.800000000000002,16.662387827181924
3.900000000000002,16.597653038465083
4.000000000000002,16.615512968079866
4.100000000000001,16.608488647052518
4.200000000000001,16.583250876536109
4.300000000000001,16.568283379847841
4.4,16.60500823964151
4.5,16.595947484868123
4.6,16.60812122130886
4.699999999999999,16.645987493027977
4.799999999999999,16.684937225202152
4.899999999999999,16.702310765596152
4.999999999999998,16.629463745464552
5.099999999999998,16.670298308705306
6.099999999999998,16.660849303536864
7.099999999999998,16.664643605698593
8.099999999999998,16.675756531138852
9.099999999999998,16.846006205715174
10.099999999999998,16.845844527054627
11.099999999999998,16.885852178153442
12.099999999999998,17.016065696214348
13.099999999999998,17.203777314475726
14.099999999999998,17.44879343221892
15.099999999999998,17.773688778067434
16.099999999999998,18.000553298845574
17.099999999999998,18.21932614214418
18.099999999999998,18.602696776765246
19.099999999999998,18.932957367210609
20.099999999999998,19.371019888279513
21.099999999999998,19.652363449371926
22.099999999999998,20.020333843444622
23.099999999999998,20.586622616963638
24.099999999999998,21.187829730431506
