ratio,[ 0.68903535]
Anonymous
[2.3000000000000007],2.299999999999577
optimal,[ 3.338]
0,0.48813997588796776
0.1,0.50017560270092676
0.2,0.51946585975735826
0.30000000000000004,0.5445026527938327
0.4,0.5822256515502896
0.5,0.62532726753332535
0.6,0.68152931965995189
0.7,0.74519213041687049
0.7999999999999999,0.82003748294679868
0.8999999999999999,0.90490592006244808
0.9999999999999999,0.9999999999999998
1.0999999999999999,1.1000000000002044
1.2,1.2000000000001434
1.3,1.2999999999998118
1.4000000000000001,1.3999999999997614
1.5000000000000002,1.5000000000000002
1.6000000000000003,1.600000000000254
1.7000000000000004,1.700000000000315
1.8000000000000005,1.799999999999662
1.9000000000000006,1.8999999999999788
2.0000000000000004,2.0000000000000004
2.1000000000000005,2.09999999999988
2.2000000000000006,2.2000000000004087
2.3000000000000007,2.299999999999577
