ratio,[ 0.66934901]
Anonymous
[10.099999999999998],9.744480000001174
optimal,[ 14.55814506]
0,6.4690497236026188
0.1,6.4499842880627174
0.2,6.4713937020200758
0.30000000000000004,6.5044090915174992
0.4,6.4918051111049149
0.5,6.4758974289224236
0.6,6.4660480126818403
0.7,6.5008980753126915
0.7999999999999999,6.5059953535959609
0.8999999999999999,6.4521394791585083
0.9999999999999999,6.4660845477783067
1.0999999999999999,6.4624120673398746
1.2,6.4765997101528727
1.3,6.4861867912042843
1.4000000000000001,6.4383340304526282
1.5000000000000002,6.4567874590726584
1.6000000000000003,6.494426444547968
1.7000000000000004,6.4647475666581649
1.8000000000000005,6.446994909226996
1.9000000000000006,6.4769887220115505
2.0000000000000004,6.4615338517103797
2.1000000000000005,6.4647900351999033
2.2000000000000006,6.4839926846596656
2.3000000000000007,6.4581693761256833
2.400000000000001,6.4694549602108653
2.500000000000001,6.4542481436720713
2.600000000000001,6.4878928677279513
2.700000000000001,6.4554932469164736
2.800000000000001,6.4965636363979931
2.9000000000000012,6.475876741602403
3.0000000000000013,6.4962681222277263
3.1000000000000014,6.5024209646845472
3.2000000000000015,6.4956395166849843
3.3000000000000016,6.4968919877473938
3.4000000000000017,6.4737879332280874
3.5000000000000018,6.4952625927396879
3.600000000000002,6.5200189066052774
3.700000000000002,6.5430730464224904
3.800000000000002,6.5110986315463997
3.900000000000002,6.5407536547242922
4.000000000000002,6.5277500759376252
4.100000000000001,6.5604053634762112
4.200000000000001,6.5961720071119343
4.300000000000001,6.6094797123400673
4.4,6.6284937296677597
4.5,6.6403261998942353
4.6,6.6789971410176978
4.699999999999999,6.6813106505439439
4.799999999999999,6.6940490954007386
4.899999999999999,6.7294575985983522
4.999999999999998,6.7234423683068849
5.099999999999998,6.7894006604281403
6.099999999999998,7.1344906209678474
7.099999999999998,7.6231912772380221
8.099999999999998,8.2496357881562918
9.099999999999998,8.985439999374627
10.099999999999998,9.744480000001174
