ratio,[ 0.66117035]
Anonymous
[4.200000000000001],6.6117035401148767
optimal,[ 10.]
0,6.5257451253243044
0.1,6.4999771927792249
0.2,6.4766184659792394
0.30000000000000004,6.5088885500681952
0.4,6.4752978538527559
0.5,6.5339357903617374
0.6,6.4821761101349749
0.7,6.506452734700229
0.7999999999999999,6.5151552434602316
0.8999999999999999,6.521423306085703
0.9999999999999999,6.4491252111219701
1.0999999999999999,6.4957161124838922
1.2,6.4815755572281022
1.3,6.5141127550936133
1.4000000000000001,6.5290419941269384
1.5000000000000002,6.5043508084858361
1.6000000000000003,6.5032419825991195
1.7000000000000004,6.5047358109843998
1.8000000000000005,6.5099144213335025
1.9000000000000006,6.5102985493425196
2.0000000000000004,6.519436686739799
2.1000000000000005,6.4878219761155211
2.2000000000000006,6.5152285712740374
2.3000000000000007,6.5227672594959687
2.400000000000001,6.5075082609616679
2.500000000000001,6.4872378145780534
2.600000000000001,6.4662718676712716
2.700000000000001,6.5022503345360354
2.800000000000001,6.5039369365947266
2.9000000000000012,6.5080789299755795
3.0000000000000013,6.5110569173377311
3.1000000000000014,6.5008109174666773
3.2000000000000015,6.5028713728256804
3.3000000000000016,6.4941632790317421
3.4000000000000017,6.5316977512074095
3.5000000000000018,6.5228141602603156
3.600000000000002,6.5164873049319638
3.700000000000002,6.5331792274872571
3.800000000000002,6.5020361164966314
3.900000000000002,6.5701814588067613
4.000000000000002,6.5587055683445694
4.100000000000001,6.5924397810948703
4.200000000000001,6.6117035401148767
