ratio,[ 0.6862648]
Anonymous
[2.3000000000000007],2.305849724787997
optimal,[ 3.36]
0,1.0808251496876073
0.1,1.0858277158665488
0.2,1.0769615720097014
0.30000000000000004,1.0718885363799631
0.4,1.0725156290635394
0.5,1.071400486419019
0.6,1.0857083999199124
0.7,1.0886808759140549
0.7999999999999999,1.0870245468862654
0.8999999999999999,1.0873346779402333
0.9999999999999999,1.0917756783167383
1.0999999999999999,1.168945434151047
1.2,1.2456279641940236
1.3,1.3382963378423509
1.4000000000000001,1.4278365542382221
1.5000000000000002,1.5269437372744361
1.6000000000000003,1.6172202558820599
1.7000000000000004,1.7168729785565331
1.8000000000000005,1.8130496749566973
1.9000000000000006,1.9130664929278551
2.0000000000000004,2.0098078645210862
2.1000000000000005,2.1075213884742645
2.2000000000000006,2.2064029037735957
2.3000000000000007,2.305849724787997
