ratio,[ 0.66597724]
Anonymous
[4.100000000000001],3.9971525070527796
optimal,[ 6.00193557]
0,1.0815150372654914
0.1,1.086354720245353
0.2,1.086861472761776
0.30000000000000004,1.0840414902988804
0.4,1.0798766358076941
0.5,1.0837905085098445
0.6,1.079685499457439
0.7,1.0817787161317545
0.7999999999999999,1.0857308073744811
0.8999999999999999,1.0841216552136703
0.9999999999999999,1.0838366249523892
1.0999999999999999,1.1595280775187888
1.2,1.2465959681421432
1.3,1.3328752214028969
1.4000000000000001,1.425123888228621
1.5000000000000002,1.5205639380666864
1.6000000000000003,1.6157331214373885
1.7000000000000004,1.7137673183403022
1.8000000000000005,1.8094194433962512
1.9000000000000006,1.9048262867061068
2.0000000000000004,2.0000547511197184
2.1000000000000005,2.0968005126561109
2.2000000000000006,2.1976703493484506
2.3000000000000007,2.2938660918181979
2.400000000000001,2.3858778389279549
2.500000000000001,2.4907187779005744
2.600000000000001,2.5842669537754848
2.700000000000001,2.6802551492714333
2.800000000000001,2.7861160180010978
2.9000000000000012,2.8787142495682012
3.0000000000000013,2.9717653092211056
3.1000000000000014,3.0675214627444469
3.2000000000000015,3.1604428187146429
3.3000000000000016,3.2551636809967897
3.4000000000000017,3.3535873020658458
3.5000000000000018,3.4493171968884102
3.600000000000002,3.5394372406682764
3.700000000000002,3.6343633281730821
3.800000000000002,3.7331998870252856
3.900000000000002,3.8215473402797979
4.000000000000002,3.9070319565351279
4.100000000000001,3.9971525070527796
