ratio,[ 0.662]
Anonymous
[33.099999999999994],33.09999999999841
optimal,[ 50.]
0,18.400085188412312
0.1,18.544050014600121
0.2,18.550816788698839
0.30000000000000004,18.467908780594051
0.4,18.417975410203489
0.5,18.545489744173139
0.6,18.470690164547136
0.7,18.459906426853973
0.7999999999999999,18.439609281673437
0.8999999999999999,18.447451302183786
0.9999999999999999,18.532520508656678
1.0999999999999999,18.533285199568592
1.2,18.510795916194176
1.3,18.496053113145692
1.4000000000000001,18.49688404225147
1.5000000000000002,18.609205566171081
1.6000000000000003,18.517813376535113
1.7000000000000004,18.452628844416836
1.8000000000000005,18.445419998897744
1.9000000000000006,18.51334183573541
2.0000000000000004,18.510752713123868
2.1000000000000005,18.613537766492485
2.2000000000000006,18.440942079798091
2.3000000000000007,18.511314122411029
2.400000000000001,18.476587723543112
2.500000000000001,18.522623245208521
2.600000000000001,18.528137039820372
2.700000000000001,18.579084965757154
2.800000000000001,18.433755475709557
2.9000000000000012,18.5209594034968
3.0000000000000013,18.510929253523219
3.1000000000000014,18.527986333085511
3.2000000000000015,18.520495035979398
3.3000000000000016,18.49658761146431
3.4000000000000017,18.502721819369427
3.5000000000000018,18.530156785901948
3.600000000000002,18.522527566573412
3.700000000000002,18.456630004143946
3.800000000000002,18.537253641276727
3.900000000000002,18.472528721349146
4.000000000000002,18.582461739749725
4.100000000000001,18.411438330425689
4.200000000000001,18.465565751073829
4.300000000000001,18.565444247906566
4.4,18.510410234534405
4.5,18.551714597937938
4.6,18.509168551610209
4.699999999999999,18.481591508267545
4.799999999999999,18.493851487752753
4.899999999999999,18.3323781758242
4.999999999999998,18.574341217742447
5.099999999999998,18.477722237159288
6.099999999999998,18.661116510552691
7.099999999999998,18.448243299779012
8.099999999999998,18.468569641997437
9.099999999999998,18.476074491485026
10.099999999999998,18.566944289098259
11.099999999999998,18.513961171222931
12.099999999999998,18.556763871218205
13.099999999999998,18.768429300020763
14.099999999999998,19.011956282026627
15.099999999999998,19.309613907495873
16.099999999999998,19.610435697779117
17.099999999999998,19.931782517000993
18.099999999999998,20.404019399390009
19.099999999999998,20.948584087939459
20.099999999999998,21.49460020711123
21.099999999999998,22.133545595095057
22.099999999999998,22.802696192910258
23.099999999999998,23.553447927813608
24.099999999999998,24.349682851458347
25.099999999999998,25.200428695101753
26.099999999999998,26.122677823566608
27.099999999999998,27.100000000003213
28.099999999999998,28.10000000000227
29.099999999999998,29.10000000000139
30.099999999999998,30.10000000000057
31.099999999999998,31.09999999999981
32.099999999999994,32.099999999999085
33.099999999999994,33.09999999999841
