ratio,[ 0.662]
Anonymous
[33.099999999999994],33.09999999999841
optimal,[ 50.]
0,6.0452798020773439
0.1,5.9807619836647614
0.2,5.9822968700587564
0.30000000000000004,6.0359148392704238
0.4,6.0226149313507396
0.5,6.008447775060425
0.6,5.9723786666488818
0.7,6.0306718219398228
0.7999999999999999,6.0006259644069537
0.8999999999999999,6.0403496548659295
0.9999999999999999,6.0341534999281459
1.0999999999999999,6.0855589709057458
1.2,6.0038367661137597
1.3,5.9328759174366841
1.4000000000000001,6.0481057516318542
1.5000000000000002,6.0222661373814255
1.6000000000000003,6.0082557076453496
1.7000000000000004,6.011875160931293
1.8000000000000005,6.0014377810565191
1.9000000000000006,6.0368230947683621
2.0000000000000004,6.0601861179480121
2.1000000000000005,6.0234908972711212
2.2000000000000006,6.0258754557679879
2.3000000000000007,5.9873329299405444
2.400000000000001,6.0266385346644311
2.500000000000001,5.9934105388275549
2.600000000000001,5.9932582552375147
2.700000000000001,6.0040928444919901
2.800000000000001,5.9607528055848729
2.9000000000000012,6.0020320753547596
3.0000000000000013,6.0377386831266477
3.1000000000000014,5.9573288896322278
3.2000000000000015,5.9972941548633916
3.3000000000000016,6.0326279407184451
3.4000000000000017,5.9586221989727237
3.5000000000000018,5.9618030792886936
3.600000000000002,5.9758974593789258
3.700000000000002,6.0269069823650447
3.800000000000002,5.9751040706843348
3.900000000000002,5.960677586231748
4.000000000000002,6.0084942674553705
4.100000000000001,5.9387323381621577
4.200000000000001,6.0192969386797612
4.300000000000001,5.9875164950828648
4.4,6.0101069880247326
4.5,6.0238166508064221
4.6,6.0000601900515589
4.699999999999999,5.919011614413189
4.799999999999999,5.9682577903315774
4.899999999999999,6.0199844445565258
4.999999999999998,6.009749906520292
5.099999999999998,6.0004144396828281
6.099999999999998,6.4333246743301356
7.099999999999998,7.2225913426856163
8.099999999999998,8.145507055467986
9.099999999999998,9.1195813803775092
10.099999999999998,10.107679018779283
11.099999999999998,11.10280329949768
12.099999999999998,12.100914070796126
13.099999999999998,13.100027651437991
14.099999999999998,14.100000000002638
15.099999999999998,15.100000000002849
16.099999999999998,16.100000000003032
17.099999999999998,17.100000000003195
18.099999999999998,18.10000000000334
19.099999999999998,19.10000000000347
20.099999999999998,20.10000000000359
21.099999999999998,21.100000000003693
22.099999999999998,22.10000000000379
23.099999999999998,23.100000000003877
24.099999999999998,24.10000000000396
25.099999999999998,25.100000000004034
26.099999999999998,26.1000000000041
27.099999999999998,27.100000000003213
28.099999999999998,28.10000000000227
29.099999999999998,29.10000000000139
30.099999999999998,30.10000000000057
31.099999999999998,31.09999999999981
32.099999999999994,32.099999999999085
33.099999999999994,33.09999999999841
