ratio,[ 0.66256696]
Anonymous
[10.099999999999998],9.77175000000119
optimal,[ 14.74832077]
0,2.0052843624405501
0.1,1.9973077492306497
0.2,2.0100179433097827
0.30000000000000004,1.9971728178543908
0.4,1.9925080395029571
0.5,2.0071040291612272
0.6,2.0002948216464946
0.7,1.9886956264926179
0.7999999999999999,1.9932200579974337
0.8999999999999999,2.0011011731403525
0.9999999999999999,1.9969529633881815
1.0999999999999999,1.9998801204472132
1.2,2.0030219019815974
1.3,2.0126259238980038
1.4000000000000001,2.0365334814927984
1.5000000000000002,2.0685270982422987
1.6000000000000003,2.0815116580846991
1.7000000000000004,2.1227044613302986
1.8000000000000005,2.1546611576161423
1.9000000000000006,2.1943899766941062
2.0000000000000004,2.2469981277076108
2.1000000000000005,2.2961349050909798
2.2000000000000006,2.3577311794945515
2.3000000000000007,2.4211911899614051
2.400000000000001,2.488124701102461
2.500000000000001,2.5581929184696981
2.600000000000001,2.6347317671024593
2.700000000000001,2.713082061002722
2.800000000000001,2.8039938995131655
2.9000000000000012,2.8934039384840324
3.0000000000000013,2.9904
3.1000000000000014,3.0910099999994536
3.2000000000000015,3.190720000000506
3.3000000000000016,3.2900999999995015
3.4000000000000017,3.3870800000006245
3.5000000000000018,3.484950000000001
3.600000000000002,3.5870399999993294
3.700000000000002,3.684090000000135
3.800000000000002,3.781759999999944
3.900000000000002,3.882840000000729
4.000000000000002,3.9860000000000007
4.100000000000001,4.082369999999235
4.200000000000001,4.181099999999773
4.300000000000001,4.275920000000285
4.4,4.381520000000812
4.5,4.47345
4.6,4.575619999999162
4.699999999999999,4.679789999999489
4.799999999999999,4.771200000000555
4.899999999999999,4.867660000000873
4.999999999999998,4.975
5.099999999999998,5.063789999999106
6.099999999999998,6.032289999999021
7.099999999999998,7.010539999999426
8.099999999999998,7.959060000000179
9.099999999999998,8.89707000000076
10.099999999999998,9.77175000000119
