ratio,[ 0.6840592]
Anonymous
[18.099999999999998],18.103214758682544
optimal,[ 26.46439758]
0,9.9845758065114598
0.1,10.016302293773952
0.2,10.038484770811385
0.30000000000000004,10.000766494202189
0.4,10.04757690556499
0.5,10.063664808846974
0.6,10.00371702280032
0.7,9.9621902592847569
0.7999999999999999,10.03116870250523
0.8999999999999999,10.044382873752637
0.9999999999999999,10.003320914438087
1.0999999999999999,10.01893060497393
1.2,10.02552354269074
1.3,9.9503768473901868
1.4000000000000001,10.040147195683399
1.5000000000000002,9.9676807114643626
1.6000000000000003,9.976600872704843
1.7000000000000004,9.9966224248575983
1.8000000000000005,9.9542770595278967
1.9000000000000006,9.9572663126524237
2.0000000000000004,9.9968524706234945
2.1000000000000005,9.9875446326770518
2.2000000000000006,9.9831676895555272
2.3000000000000007,9.9858489757065421
2.400000000000001,10.036659926997173
2.500000000000001,9.9905496127137656
2.600000000000001,10.029996932388892
2.700000000000001,9.9739544824020303
2.800000000000001,10.088055089220056
2.9000000000000012,9.9779837709851247
3.0000000000000013,9.9945237423250273
3.1000000000000014,10.035546221598105
3.2000000000000015,9.9900270622815768
3.3000000000000016,9.9492510916924388
3.4000000000000017,9.999956002198978
3.5000000000000018,10.056283024307856
3.600000000000002,10.042989547346759
3.700000000000002,9.9530097450542314
3.800000000000002,10.064882465032815
3.900000000000002,10.070972489233982
4.000000000000002,9.9959110388218804
4.100000000000001,10.056508977374886
4.200000000000001,10.075521733533876
4.300000000000001,10.058362681225836
4.4,10.082093111488481
4.5,10.071036389160318
4.6,10.052549841900747
4.699999999999999,10.069940483733435
4.799999999999999,10.055704866050775
4.899999999999999,10.049705008309562
4.999999999999998,10.074786117059903
5.099999999999998,10.048920035165045
6.099999999999998,10.154252268023107
7.099999999999998,10.236339286988875
8.099999999999998,10.464321108415707
9.099999999999998,10.787112758650169
10.099999999999998,11.22758038886637
11.099999999999998,11.819540902705578
12.099999999999998,12.518966045561324
13.099999999999998,13.3377453634339
14.099999999999998,14.218964485314157
15.099999999999998,15.152368556650602
16.099999999999998,16.123574611491623
17.099999999999998,17.111736210541231
18.099999999999998,18.103214758682544
