ratio,[ 0.67295797]
Anonymous
[4.100000000000001],3.9979099999992656
optimal,[ 5.94080188]
0,2.0034619005672236
0.1,1.990320331263381
0.2,1.9913836098946383
0.30000000000000004,1.9914586487652524
0.4,2.0012711837921175
0.5,1.984653998438811
0.6,2.0051231424744373
0.7,1.9909525069883243
0.7999999999999999,1.9919478860975051
0.8999999999999999,1.991659558748061
0.9999999999999999,1.9974079354920049
1.0999999999999999,2.0156334530998161
1.2,2.0072624400213135
1.3,2.0207573681375375
1.4000000000000001,2.0443403411483714
1.5000000000000002,2.057879573894041
1.6000000000000003,2.0990152383304315
1.7000000000000004,2.1196756611797971
1.8000000000000005,2.1566770622268239
1.9000000000000006,2.1989072583794669
2.0000000000000004,2.2482870569234685
2.1000000000000005,2.2956997394495948
2.2000000000000006,2.3502494398797289
2.3000000000000007,2.411872206020786
2.400000000000001,2.4818601837203618
2.500000000000001,2.5507909773773889
2.600000000000001,2.6254249338645885
2.700000000000001,2.7079149930776891
2.800000000000001,2.7880589531113271
2.9000000000000012,2.8815497768078226
3.0000000000000013,2.9733000000000005
3.1000000000000014,3.0680699999994645
3.2000000000000015,3.1641600000005
3.3000000000000016,3.253469999999495
3.4000000000000017,3.346620000000607
3.5000000000000018,3.446100000000001
3.600000000000002,3.5495999999993444
3.700000000000002,3.649310000000162
3.800000000000002,3.728559999999903
3.900000000000002,3.8149800000007037
4.000000000000002,3.9064000000000005
4.100000000000001,3.9979099999992656
