ratio,[ 0.71]
Anonymous
[7.099999999999998],7.0999999999995
optimal,[ 10.]
0,3.0081410497145207
0.1,2.9976684250414829
0.2,2.9894206640986098
0.30000000000000004,2.9874378172138512
0.4,3.0065938131759156
0.5,3.0035508166981244
0.6,2.9906889248523281
0.7,3.0016435979195228
0.7999999999999999,3.0088695744632559
0.8999999999999999,3.0089914641288731
0.9999999999999999,3.02798664041365
1.0999999999999999,3.0046324551539785
1.2,3.0309531008608057
1.3,3.0144547578971328
1.4000000000000001,3.0144303560107608
1.5000000000000002,3.0331863873154812
1.6000000000000003,3.0383964179056107
1.7000000000000004,3.0552206494222971
1.8000000000000005,3.0446941948179398
1.9000000000000006,3.0626777628441086
2.0000000000000004,3.0876766575071199
2.1000000000000005,3.094921597934372
2.2000000000000006,3.1335978947965568
2.3000000000000007,3.1587367257980921
2.400000000000001,3.1703423687627126
2.500000000000001,3.2139797677055415
2.600000000000001,3.2225321968883462
2.700000000000001,3.2663377441186734
2.800000000000001,3.3060019941969316
2.9000000000000012,3.3438853669339559
3.0000000000000013,3.402109163004043
3.1000000000000014,3.4549153121155456
3.2000000000000015,3.5116638813764256
3.3000000000000016,3.5654932387269995
3.4000000000000017,3.6273478720150631
3.5000000000000018,3.7010536147263076
3.600000000000002,3.7628168955846419
3.700000000000002,3.8421159341196209
3.800000000000002,3.9250189609676993
3.900000000000002,4.0071447602287895
4.000000000000002,4.0823716469598264
4.100000000000001,4.1698189836281108
4.200000000000001,4.2539741307944947
4.300000000000001,4.3467937184360093
4.4,4.4364597630163507
4.5,4.5293942240523135
4.6,4.623606192722141
4.699999999999999,4.7198155197610356
4.799999999999999,4.8138919929376573
4.899999999999999,4.911084488720376
4.999999999999998,5.00767953416302
5.099999999999998,5.1076039055857354
6.099999999999998,6.1001916352022523
7.099999999999998,7.0999999999995
